,file,start,end,words,word_start_times,word_end_times,asr,reconame,transcript,asr_transcript,samplename,samplepath,finished
155,"14 11 2018 - 1. dio, 10. sjednica, 9. saziv [Yht1wCkxWF4].wav",11734.56,11754.21,"['nezgodno', 'uhvatiti', 'se', 'uhvatiti', 's', 'medijima', 'sa', 'tim', 'koji', 'su', 'sponzori', 'medija', 'teleoperateri', 'ali', 'zbog', 'toga', 'nam', 'ovi', 'mladi', 'odlaze', 'jel', 'je', 'u', 'hrvatskoj', 'dobit', 'četrdeset', 'posto', 'marža', 'a', 'dvadeset', 'posto', 'u', 'ostalim', 'dijelovima', 'europske', 'unije', 'oni', 'ulažu', 'u', 'crnu', 'goru', 'a', 'nama', 'muzu', 'novac', 'zbog', 'toga', 'je', 'dalmatinska']","[0, 0.78, 1.05, 1.2, 1.46, 1.55, 2.81, 3.06, 3.94, 4.07, 4.19, 4.63, 5.54, 6.61, 6.77, 6.98, 7.26, 7.39, 7.57, 7.94, 8.78, 8.94, 9.01, 9.16, 9.67, 10.0, 10.65, 11.47, 12.29, 12.42, 12.96, 13.24, 13.27, 13.66, 14.04, 14.5, 15.24, 15.52, 15.9, 15.96, 16.28, 17.2, 17.34, 17.61, 17.98, 18.6, 18.76, 18.97, 19.03]","[0.75, 1.02, 1.2, 1.46, 1.55, 2.13, 3.06, 3.4, 4.07, 4.19, 4.63, 5.12, 6.32, 6.77, 6.98, 7.26, 7.39, 7.57, 7.94, 8.39, 8.94, 9.01, 9.16, 9.67, 10.0, 10.65, 11.21, 12.26, 12.42, 12.96, 13.24, 13.27, 13.66, 14.04, 14.5, 14.86, 15.52, 15.9, 15.96, 16.28, 16.94, 17.34, 17.61, 17.98, 18.55, 18.76, 18.97, 19.03, 19.65]","['nezgodno', 'se', 'oatim', 's', 'medijima', 'koji', 'su', 'sponzori', 'medija', 'tele', 'operateri', 'ali', 'zbog', 'toga', 'na', 'ovi', 'mladi', 'odlaze', 'jelr', 'je', 'u', 'hrvatskoj', 'dobit', 'četrdeset', 'posto', 'marža', 'a', 'dvadeset', 'posto', 'u', 'ostalim', 'dijelovima', 'europsken', 'a', 'oni', 'ulažu', 'u', 'crnu', 'goru', 'a', 'namama', 'uzuu', 'novac', 'zbog', 'toga', 'je', 'dalmatinska']",reco289,nezgodno uhvatiti se uhvatiti s medijima sa tim koji su sponzori medija teleoperateri ali zbog toga nam ovi mladi odlaze jel je u hrvatskoj dobit četrdeset posto marža a dvadeset posto u ostalim dijelovima europske unije oni ulažu u crnu goru a nama muzu novac zbog toga je dalmatinska,nezgodno se oatim s medijima koji su sponzori medija tele operateri ali zbog toga na ovi mladi odlaze jelr je u hrvatskoj dobit četrdeset posto marža a dvadeset posto u ostalim dijelovima europsken a oni ulažu u crnu goru a namama uzuu novac zbog toga je dalmatinska,sample155.mp3,/home/rupnik/macocu/task8/sample/sample155.mp3,True
156,"26 10 2016 - 2. dio, 1. sjednica, 9. saziv [YNkQ-8VrmLA].wav",1628.38,1647.07,"['izvoznici', 'mogli', 'uštedjeti', 'stotine', 'milijuna', 'eura', 'godišnje', 'kanada', 'kada', 's', 'porezom', 'stupi', 'na', 'snagu', 'bi', 'ukinula', 'carine', 'u', 'vrijednosti', 'od', 'četristo', 'milijuna', 'eura', 'na', 'robu', 'podrijetlom', 'iz', 'eu', 'a', 'na', 'kraju', 'prijelaznih', 'razdoblja', 'za', 'ukidanje', 'carina', 'ta', 'će', 'brojka', 'narasti', 'na', 'petsto', 'devedeset', 'milijuna', 'eura', 'godišnje']","[0, 0.57, 0.83, 1.5, 2.08, 2.57, 2.84, 3.29, 4.06, 4.28, 4.34, 4.71, 5.03, 5.15, 5.93, 6.13, 6.52, 6.96, 7.03, 7.44, 7.53, 8.01, 8.37, 8.65, 8.76, 9.0, 9.53, 9.64, 11.15, 11.27, 11.36, 11.65, 12.14, 12.67, 12.8, 13.21, 13.7, 13.91, 14.05, 14.41, 15.08, 15.3, 15.9, 16.52, 16.9, 17.15]","[0.57, 0.83, 1.47, 2.05, 2.54, 2.84, 3.29, 4.03, 4.28, 4.34, 4.71, 5.03, 5.15, 5.89, 6.13, 6.52, 6.96, 7.03, 7.44, 7.53, 8.01, 8.37, 8.65, 8.76, 9.0, 9.53, 9.64, 9.85, 11.27, 11.36, 11.65, 12.14, 12.67, 12.8, 13.21, 13.7, 13.91, 14.05, 14.41, 15.05, 15.3, 15.87, 16.52, 16.87, 17.15, 17.58]","['izvoznici', 'mogli', 'uštedjeti', 'stotine', 'milijuna', 'eura', 'godišnje', 'kanada', 'kada', 's', 'porezom', 'stupi', 'na', 'snagu', 'bi', 'ukinula', 'carine', 'u', 'vrijednosti', 'od', 'četristo', 'milijuna', 'eura', 'na', 'robu', 'podrijetlom', 'iz', 'eu', 'a', 'na', 'kraju', 'prijelaznih', 'razdoblja', 'za', 'ukidanje', 'carina', 'ta', 'će', 'brojka', 'narasti', 'na', 'petsto', 'devedeset', 'milijuna', 'eura', 'godišnjestoga']",reco264,izvoznici mogli uštedjeti stotine milijuna eura godišnje kanada kada s porezom stupi na snagu bi ukinula carine u vrijednosti od četristo milijuna eura na robu podrijetlom iz eu a na kraju prijelaznih razdoblja za ukidanje carina ta će brojka narasti na petsto devedeset milijuna eura godišnje,izvoznici mogli uštedjeti stotine milijuna eura godišnje kanada kada s porezom stupi na snagu bi ukinula carine u vrijednosti od četristo milijuna eura na robu podrijetlom iz eu a na kraju prijelaznih razdoblja za ukidanje carina ta će brojka narasti na petsto devedeset milijuna eura godišnjestoga,sample156.mp3,/home/rupnik/macocu/task8/sample/sample156.mp3,True
157,"2 10 2019 - 2. dio, 14. sjednica, 9. saziv [TzVxVXtuwl4].wav",12449.73,12469.18,"['on', 'mene', 'pita', 'znači', 'postavlja', 'protupitanje', 'i', 'kaže', 'ha', 'dal', 'je', 'tako', 'nešto', 'bilo', 'u', 'austriji', 'dasl', 'je', 'tako', 'nešto', 'bilo', 'u', 'njemačkoj', 'indirektno', 'mi', 'kaže', 'oni', 'su', 'plasirali', 'te', 'kredite', 'zato', 'što', 'je', 'naš', 'sustav', 'omogućio', 'da', 'se', 'ti', 'kontaminirani', 'i', 'toksični', 'krediti', 'ovdje', 'plasiraju', 'i', 'dan']","[0, 0.19, 0.4, 1.29, 1.56, 2.02, 2.77, 2.83, 3.66, 3.83, 4.03, 4.09, 4.38, 4.68, 4.96, 5.04, 5.47, 5.66, 5.72, 6.1, 6.4, 6.63, 6.66, 7.64, 8.21, 8.34, 9.2, 9.45, 9.62, 10.76, 10.91, 11.84, 12.2, 12.34, 12.41, 12.7, 13.39, 14.4, 14.52, 14.7, 15.3, 16.09, 16.13, 16.69, 17.55, 17.86, 18.91, 19.06]","[0.19, 0.4, 1.13, 1.56, 2.02, 2.77, 2.83, 3.36, 3.83, 4.03, 4.09, 4.38, 4.68, 4.96, 5.04, 5.47, 5.66, 5.72, 6.07, 6.4, 6.63, 6.66, 7.18, 8.21, 8.34, 8.93, 9.45, 9.62, 10.32, 10.91, 11.81, 12.2, 12.34, 12.41, 12.7, 13.33, 14.37, 14.52, 14.7, 15.27, 16.09, 16.13, 16.69, 17.52, 17.86, 18.45, 19.06, 19.45]","['on', 'mene', 'pita', 'zi', 'postavljanje', 'pupitanje', 'kaže', 'ha', 'da', 'li', 'je', 'tako', 'nešto', 'bilo', 'u', 'austriji', 'da', 'li', 'je', 'tao', 'nešto', 'bilo', 'u', 'njemačkoj', 'indirektno', 'mi', 'kaže', 'oni', 'su', 'plasirali', 'tu', 'te', 'kredite', 'zato', 'što', 'je', 'naš', 'sustav', 'omogućio', 'da', 'se', 'ti', 'kontaminirani', 'toksični', 'krediti', 'ovdje', 'plasiraju', 'i', 'dan']",,on mene pita znači postavlja protupitanje i kaže ha dal je tako nešto bilo u austriji dasl je tako nešto bilo u njemačkoj indirektno mi kaže oni su plasirali te kredite zato što je naš sustav omogućio da se ti kontaminirani i toksični krediti ovdje plasiraju i dan,on mene pita zi postavljanje pupitanje kaže ha da li je tako nešto bilo u austriji da li je tao nešto bilo u njemačkoj indirektno mi kaže oni su plasirali tu te kredite zato što je naš sustav omogućio da se ti kontaminirani toksični krediti ovdje plasiraju i dan,sample157.mp3,/home/rupnik/macocu/task8/sample/sample157.mp3,False
158,"3 5 2017 - 1. dio, 3. sjednica, 9. saziv [zAwNtKKEasY].wav",7824.0,7843.43,"['to', 'što', 'vi', 'radite', 'to', 'će', 'narod', 'vidjeti', 'vaš', 'populizam', 'i', 'demagogija', 'u', 'nervozi', 'neće', 'naići', 'na', 'dobro', 'to', 'budite', 'sigurni', 'i', 'zato', 'je', 'ovo', 'vrijeme', 'razotkrivanja', 'i', 'to', 'imajte', 'na', 'umu', 'hvala', 'vam', 'lijepo', 'zastupnik']","[0, 0.18, 0.34, 0.48, 1.74, 1.91, 2.02, 2.24, 3.19, 3.53, 4.29, 4.38, 5.44, 5.56, 6.68, 7.11, 7.46, 7.55, 8.46, 8.62, 8.93, 9.77, 9.9, 10.26, 10.33, 10.49, 11.23, 13.3, 13.44, 13.64, 13.99, 14.08, 15.15, 15.41, 17.29, 17.5]","[0.18, 0.34, 0.48, 0.88, 1.91, 2.02, 2.24, 2.61, 3.53, 4.26, 4.38, 5.05, 5.56, 6.15, 7.11, 7.46, 7.55, 7.81, 8.62, 8.93, 9.37, 9.9, 10.26, 10.33, 10.49, 11.2, 12.78, 13.44, 13.64, 13.99, 14.08, 14.42, 15.41, 15.5, 17.47, 18.28]","['što', 'vi', 'radite', 'to', 'ć', 'n', 'vidjeti', 'baš', 'populizam', 'i', 'demagogija', 'u', 'nervozi', 'neće', 'najići', 'na', 'dobro', 'to', 'budite', 'sigurni', 'i', 'zato', 'je', 'ovo', 'vrijeme', 'razo', 'odkrivanja', 'i', 'to', 'imajte', 'na', 'umouhministar']",,to što vi radite to će narod vidjeti vaš populizam i demagogija u nervozi neće naići na dobro to budite sigurni i zato je ovo vrijeme razotkrivanja i to imajte na umu hvala vam lijepo zastupnik,što vi radite to ć n vidjeti baš populizam i demagogija u nervozi neće najići na dobro to budite sigurni i zato je ovo vrijeme razo odkrivanja i to imajte na umouhministar,sample158.mp3,/home/rupnik/macocu/task8/sample/sample158.mp3,False
159,"17 11 2017 - 6. sjednica, 9. saziv [TuxTSCqE0dg].wav",3959.44,3979.39,"['pokazalo', 'da', 'ono', 'ima', 'itekako', 'smisao', 'i', 'svrhu', 'i', 'da', 'iz', 'dana', 'u', 'dan', 'otkrivamo', 'zanimljive', 'informacije', 'na', 'tom', 'saborskom', 'istražnom', 'povjerenstvu', 'ja', 'sam', 'govorio', 'kolegama', 'iz', 'hadezea', 'kada', 'su', 'nastojali', 'izbjeći', 'da', 'pred', 'povjerenstvo', 'dođu', 'martina', 'dalić', 'ante', 'ramljak', 'zdravko', 'marić', 'i', 'ostali', 'ja', 'sam', 'rekao']","[0, 0.94, 1.12, 1.3, 1.58, 2.16, 2.79, 2.84, 3.55, 3.7, 4.47, 4.67, 5.07, 5.12, 5.42, 5.97, 6.47, 7.13, 7.22, 7.42, 8.0, 8.46, 9.01, 9.17, 9.36, 9.79, 10.28, 10.43, 11.28, 11.51, 11.69, 12.24, 13.42, 13.62, 13.85, 14.51, 15.26, 15.82, 16.34, 16.73, 17.58, 18.19, 18.8, 18.91, 19.36, 19.51, 19.68]","[0.74, 1.12, 1.3, 1.58, 2.16, 2.79, 2.84, 3.24, 3.7, 4.39, 4.67, 5.07, 5.12, 5.42, 5.97, 6.47, 7.13, 7.22, 7.42, 8.0, 8.46, 9.01, 9.17, 9.36, 9.79, 10.28, 10.43, 11.24, 11.51, 11.69, 12.24, 13.04, 13.62, 13.85, 14.51, 15.13, 15.82, 16.34, 16.73, 17.46, 18.19, 18.8, 18.91, 19.36, 19.51, 19.68, 19.95]","['pokazalo', 'da', 'ono', 'imitekako', 'smisao', 'i', 'svrhu', 'i', 'da', 'iz', 'dana', 'u', 'dana', 'otkrivamo', 'zanimljive', 'informacije', 'na', 'tom', 'saborskom', 'istražnom', 'pojerenstvu', 'ja', 'sam', 'govorio', 'o', 'kolegama', 'iz', 'hadezea', 'kada', 'su', 'nastojali', 'izbjeći', 'da', 'pred', 'povjerenstvo', 'dođu', 'martina', 'dali', 'ante', 'ramljak', 'zdravko', 'marić', 'i', 'ostaali', 'ja', 'sam', 'rekao']",reco444,pokazalo da ono ima itekako smisao i svrhu i da iz dana u dan otkrivamo zanimljive informacije na tom saborskom istražnom povjerenstvu ja sam govorio kolegama iz hadezea kada su nastojali izbjeći da pred povjerenstvo dođu martina dalić ante ramljak zdravko marić i ostali ja sam rekao,pokazalo da ono imitekako smisao i svrhu i da iz dana u dana otkrivamo zanimljive informacije na tom saborskom istražnom pojerenstvu ja sam govorio o kolegama iz hadezea kada su nastojali izbjeći da pred povjerenstvo dođu martina dali ante ramljak zdravko marić i ostaali ja sam rekao,sample159.mp3,/home/rupnik/macocu/task8/sample/sample159.mp3,True
160,"29 4 2020 - 2. dio, 16. sjednica, 9. saziv [YaBXOzUUd-0].wav",858.57,878.56,"['zahvaljujem', 'poštovani', 'g', 'potpredsjedniče', 'uvaženi', 'g', 'ministre', 'kao', 'što', 'sam', 'i', 'rekao', 'uvodno', 'na', 'početku', 'ove', 'točke', 'mi', 'u', 'esdepeu', 'podražavamo', 'što', 'se', 'ovaj', 'zakon', 'uputili', 'u', 'proceduru', 'smatramo', 'da', 'je', 'doista', 'trebalo', 'reagirati', 'i', 'intervenirati', 'i', 'u', 'ovršne', 'i', 'u', 'stečajne', 'postupke', 'međutim', 'isto', 'tako']","[0, 0.41, 0.83, 1.3, 1.96, 2.3, 2.76, 3.77, 3.95, 4.09, 4.83, 4.93, 5.8, 6.5, 6.57, 7.04, 7.22, 8.34, 8.47, 8.55, 9.01, 10.28, 10.55, 10.9, 11.17, 11.54, 11.98, 12.05, 13.06, 13.54, 13.63, 13.69, 14.04, 14.44, 15.52, 15.69, 16.55, 16.71, 16.85, 17.49, 17.57, 17.63, 18.15, 19.17, 19.56, 19.75]","[0.41, 0.83, 0.86, 1.96, 2.3, 2.33, 3.26, 3.95, 4.09, 4.4, 4.93, 5.77, 6.47, 6.57, 7.04, 7.22, 7.68, 8.47, 8.55, 9.01, 9.9, 10.55, 10.84, 11.17, 11.54, 11.98, 12.05, 12.78, 13.54, 13.63, 13.69, 14.04, 14.44, 15.13, 15.69, 16.52, 16.71, 16.85, 17.46, 17.57, 17.63, 18.15, 18.71, 19.56, 19.75, 19.99]","['poštovani', 'gospodine', 'potpredsjedniče', 'uvaženi', 'gospodine', 'ministre', 'kao', 'što', 'sam', 'i', 'rekao', 'uvodno', 'na', 'početku', 'ove', 'točke', 'mi', 'u', 'esdepeu', 'podržavamo', 'što', 'ste', 'ovaj', 'zakon', 'uputili', 'u', 'proceduru', 'smatramo', 'da', 'je', 'doista', 'trebalo', 'reagirati', 'i', 'intervenirati', 'i', 'u', 'ovršne', 'i', 'u', 'stečajne', 'postupke', 'međutim', 'isto', 'tako']",reco281,zahvaljujem poštovani g potpredsjedniče uvaženi g ministre kao što sam i rekao uvodno na početku ove točke mi u esdepeu podražavamo što se ovaj zakon uputili u proceduru smatramo da je doista trebalo reagirati i intervenirati i u ovršne i u stečajne postupke međutim isto tako,poštovani gospodine potpredsjedniče uvaženi gospodine ministre kao što sam i rekao uvodno na početku ove točke mi u esdepeu podržavamo što ste ovaj zakon uputili u proceduru smatramo da je doista trebalo reagirati i intervenirati i u ovršne i u stečajne postupke međutim isto tako,sample160.mp3,/home/rupnik/macocu/task8/sample/sample160.mp3,True
161,"17 2 2017 - 2. dio, 3. sjednica, 9. saziv [6XvnNandlvo].wav",7682.65,7702.4,"['dat', 'ćemo', 'vam', 'glas', 'za', 'ovoga', 'kandidata', 'kojega', 'ste', 'međusobno', 'dogovorili', 'ali', 'samo', 'iz', 'jednog', 'jedinog', 'razloga', 'da', 'ga', 'već', 'od', 'ponedjeljka', 'možemo', 'vući', 'za', 'uči', 'figurativno', 'kritizirati', 'i', 'vas', 'podsjećati', 'da', 'ste', 'odgovorni', 'za', 'sve', 'ono', 'što', 'radi', 'ili', 'što', 'neće', 'napraviti', 'a', 'dovoljno', 'smo', 'puta', 'u', 'ovome', 'visokom', 'domu']","[0, 0.21, 0.44, 0.6, 0.88, 1.03, 1.31, 1.89, 2.2, 2.36, 3.19, 3.99, 4.18, 4.52, 4.65, 5.08, 5.58, 6.33, 6.45, 6.54, 6.75, 6.87, 7.52, 8.21, 8.54, 8.72, 9.27, 10.24, 11.59, 11.79, 12.12, 12.79, 12.92, 13.08, 13.56, 13.7, 14.05, 15.14, 15.37, 15.81, 16.01, 16.19, 16.5, 17.34, 17.48, 18.09, 18.31, 18.62, 18.65, 18.87, 19.34]","[0.21, 0.44, 0.6, 0.88, 1.03, 1.31, 1.89, 2.2, 2.36, 3.16, 3.92, 4.18, 4.52, 4.65, 5.04, 5.58, 6.18, 6.45, 6.54, 6.75, 6.87, 7.52, 8.03, 8.54, 8.72, 9.23, 10.06, 11.47, 11.79, 12.12, 12.79, 12.92, 13.08, 13.56, 13.7, 14.05, 14.26, 15.37, 15.77, 16.01, 16.19, 16.5, 17.11, 17.48, 18.09, 18.31, 18.62, 18.65, 18.87, 19.34, 19.75]","['dat', 'ćemo', 'vam', 'glas', 'za', 'o', 'kandidata', 'kojega', 'ste', 'međusobno', 'dogovorili', 'ali', 'samo', 'iz', 'jednog', 'jedinog', 'razloga', 'da', 'ga', 'već', 'od', 'ponedjeljka', 'možemo', 'bući', 'zauši', 'figurativno', 'kritizirati', 'i', 'vas', 'podsjećati', 'da', 'ste', 'odgovorni', 'za', 'sve', 'ono', 'što', 'radi', 'ili', 'što', 'neće', 'napraviti', 'a', 'dovoljno', 'smo', 'puta', 'u', 'ovome', 'visokom', 'domu']",,dat ćemo vam glas za ovoga kandidata kojega ste međusobno dogovorili ali samo iz jednog jedinog razloga da ga već od ponedjeljka možemo vući za uči figurativno kritizirati i vas podsjećati da ste odgovorni za sve ono što radi ili što neće napraviti a dovoljno smo puta u ovome visokom domu,dat ćemo vam glas za o kandidata kojega ste međusobno dogovorili ali samo iz jednog jedinog razloga da ga već od ponedjeljka možemo bući zauši figurativno kritizirati i vas podsjećati da ste odgovorni za sve ono što radi ili što neće napraviti a dovoljno smo puta u ovome visokom domu,sample161.mp3,/home/rupnik/macocu/task8/sample/sample161.mp3,False
162,"8 12 2017 - 6. sjednica, 9. saziv [aPVISDSjwcE].wav",5502.74,5521.89,"['osobe', 'iznjeguju', 'i', 'na', 'taj', 'način', 'da', 'dobe', 'kvalitetnu', 'njegu', 'financijsku', 'pomoć', 'kao', 'obitelj', 'ali', 'i', 'da', 'se', 'spriječi', 'smještaj', 'u', 'instituciju', 'odnosno', 'da', 'se', 'prevenira', 'bespotrebna', 'institucionalizacija', 'ako', 'je', 'to', 'i', 'kada', 'je', 'to', 'moguće']","[0, 1.15, 2.15, 2.34, 2.5, 2.86, 3.33, 3.43, 3.82, 4.62, 5.52, 6.22, 6.76, 6.99, 7.76, 8.17, 8.32, 8.5, 8.68, 9.31, 10.11, 10.34, 11.45, 11.8, 11.91, 12.07, 13.69, 14.53, 16.45, 16.87, 17.0, 17.37, 17.51, 17.82, 17.96, 18.57]","[0.71, 1.91, 2.34, 2.5, 2.86, 3.33, 3.43, 3.82, 4.62, 5.3, 6.22, 6.76, 6.99, 7.67, 8.14, 8.32, 8.5, 8.68, 9.31, 10.02, 10.31, 11.45, 11.8, 11.91, 12.07, 13.4, 14.53, 16.15, 16.87, 17.0, 17.34, 17.51, 17.82, 17.96, 18.54, 19.15]","['osobe', 'iz', 'njeguju', 'i', 'na', 'taj', 'način', 'da', 'dobe', 'kvalitetnu', 'njegu', 'financijsku', 'pomoć', 'kao', 'obitelj', 'ali', 'i', 'da', 'se', 'i', 'spriječi', 'smještaju', 'insstituciju', 'odnosno', 'da', 'se', 'prevenira', 'bespotrebna', 'institucionalizacije', 'ako', 'je', 'to', 'i', 'kada', 'je', 'to', 'moguće']",reco653,osobe iznjeguju i na taj način da dobe kvalitetnu njegu financijsku pomoć kao obitelj ali i da se spriječi smještaj u instituciju odnosno da se prevenira bespotrebna institucionalizacija ako je to i kada je to moguće,osobe iz njeguju i na taj način da dobe kvalitetnu njegu financijsku pomoć kao obitelj ali i da se i spriječi smještaju insstituciju odnosno da se prevenira bespotrebna institucionalizacije ako je to i kada je to moguće,sample162.mp3,/home/rupnik/macocu/task8/sample/sample162.mp3,True
163,"19 4 2017 - 1. dio, 3. sjednica, 9. saziv [OVAaJlP55kY].wav",8126.34,8140.0,"['koji', 'tište', 'erha', 'naše', 'građane', 'našu', 'izbornu', 'jedinicu', 'i', 'najveća', 'kazna', 'je', 'za', 'nas', 'doći', 'pred', 'birače', 'i', 'da', 'nam', 'kažu', 'a', 'gdje', 'si', 'ti', 'u', 'sabornici', 'ništa', 'nisi', 'rekao', 'o', 'našim', 'problemima', 'i', 'sigurno', 'neće', 'za', 'mene', 'glasati', 'u']","[0, 0.41, 0.83, 1.71, 1.95, 2.9, 3.3, 4.18, 4.92, 5.16, 5.51, 5.84, 5.91, 6.06, 6.72, 7.04, 7.23, 7.69, 7.74, 7.83, 7.99, 8.3, 8.34, 8.62, 8.77, 8.9, 8.96, 9.53, 9.78, 10.06, 10.36, 10.42, 10.74, 11.75, 11.91, 12.25, 12.55, 12.68, 12.91, 13.56]","[0.33, 0.8, 1.06, 1.95, 2.58, 3.3, 3.85, 4.92, 5.13, 5.51, 5.84, 5.91, 6.06, 6.55, 7.04, 7.23, 7.69, 7.74, 7.83, 7.99, 8.3, 8.34, 8.62, 8.77, 8.9, 8.96, 9.53, 9.78, 10.06, 10.36, 10.42, 10.74, 11.43, 11.91, 12.25, 12.55, 12.68, 12.91, 13.53, 13.66]","['koje', 'tište', 'erha', 'naše', 'građane', 'našu', 'izbornu', 'jedinicu', 'i', 'najveća', 'kazna', 'e', 'za', 'nas', 'doći', 'pred', 'birače', 'i', 'da', 'nam', 'kažu', 'gdje', 'se', 'ti', 'u', 'sabornici', 'ništa', 'nisi', 'rekao', 'o', 'našim', 'problemima', 'i', 'sigurno', 'neće', 'za', 'mene', 'glasati', 'u']",,koji tište erha naše građane našu izbornu jedinicu i najveća kazna je za nas doći pred birače i da nam kažu a gdje si ti u sabornici ništa nisi rekao o našim problemima i sigurno neće za mene glasati u,koje tište erha naše građane našu izbornu jedinicu i najveća kazna e za nas doći pred birače i da nam kažu gdje se ti u sabornici ništa nisi rekao o našim problemima i sigurno neće za mene glasati u,sample163.mp3,/home/rupnik/macocu/task8/sample/sample163.mp3,False
164,"28 9 2018 - 1. dio, 9. sjednica, 9. saziv [I94pzu5KMbg].wav",2648.96,2668.6,"['vi', 'ste', 'u', 'svom', 'izlaganju', 'rekli', 'nekoliko', 'ključnih', 'informacija', 'a', 'to', 'je', 'mnogi', 'ljudi', 'to', 'zaboravljaju', 'da', 'hrvatska', 'ima', 'više', 'od', 'jedanaest', 'posto', 'osoba', 'sa', 'invaliditetom']","[0, 0.2, 1.44, 1.55, 2.14, 3.8, 4.18, 5.2, 6.49, 7.78, 7.94, 8.31, 8.64, 8.96, 9.69, 10.07, 11.67, 12.62, 13.56, 14.16, 14.95, 15.27, 16.43, 17.32, 18.33, 18.58]","[0.2, 0.88, 1.55, 2.07, 3.14, 4.18, 5.17, 6.01, 7.75, 7.94, 8.31, 8.61, 8.96, 9.66, 10.04, 11.26, 12.28, 13.5, 14.13, 14.92, 15.2, 16.19, 17.07, 18.15, 18.58, 19.64]","['ste', 'u', 'svom', 'izlaganju', 'rekli', 'nekoliko', 'ključnik', 'informacija', 'a', 'to', 'je', 'mnogi', 'ljudi', 'to', 'zaboravljaju', 'da', 'hrvatska', 'ima', 'više', 'od', 'jedanaest', 'posto', 'osoba', 's', 'invaliditetom']",reco331,vi ste u svom izlaganju rekli nekoliko ključnih informacija a to je mnogi ljudi to zaboravljaju da hrvatska ima više od jedanaest posto osoba sa invaliditetom,ste u svom izlaganju rekli nekoliko ključnik informacija a to je mnogi ljudi to zaboravljaju da hrvatska ima više od jedanaest posto osoba s invaliditetom,sample164.mp3,/home/rupnik/macocu/task8/sample/sample164.mp3,True
165,"11 07 2017 - 4. sjednica, 9. saziv [3YwjvKTcTlI].wav",20562.75,20574.74,"['na', 'program', 'regionalnih', 'centara', 'zašto', 'kažem', 'skoro', 'nasjeli', 'zato', 'jer', 'nam', 'je', 'rečeno', 'te', 'i', 'te', 'godine', 'se', 'zatvara', 'lokalno', 'odlagalište', 'otpad', 'se', 'vozi', 'na', 'piškornicu']","[0, 0.17, 0.58, 0.95, 1.75, 2.05, 2.28, 2.53, 3.78, 4.18, 4.29, 4.43, 4.49, 4.9, 5.08, 5.15, 5.32, 6.03, 6.22, 6.73, 7.14, 8.15, 8.54, 8.7, 9.25, 10.16]","[0.17, 0.58, 0.95, 1.75, 2.05, 2.28, 2.53, 3.0, 4.18, 4.29, 4.43, 4.49, 4.9, 5.08, 5.15, 5.32, 6.0, 6.22, 6.73, 7.14, 8.07, 8.54, 8.7, 9.22, 10.07, 10.91]","['program', 'reionalnih', 'centara', 'zašto', 'kažem', 'skoro', 'nasili', 'zato', 'jer', 'nam', 'je', 'rečeno', 'te', 'i', 'te', 'godine', 'se', 'zatvara', 'lokalno', 'odladalište', 'otpad', 'se', 'vozi', 'piškorn']",reco067,na program regionalnih centara zašto kažem skoro nasjeli zato jer nam je rečeno te i te godine se zatvara lokalno odlagalište otpad se vozi na piškornicu,program reionalnih centara zašto kažem skoro nasili zato jer nam je rečeno te i te godine se zatvara lokalno odladalište otpad se vozi piškorn,sample165.mp3,/home/rupnik/macocu/task8/sample/sample165.mp3,True
166,"04 07 2017 - 2. dio, 4. sjednica, 9. saziv [MLWXje95pCk].wav",14518.77,14537.07,"['dilemu', 'koja', 'je', 'ovdje', 'iznešena', 'je', 'vjerujem', 'unio', 'članak', 'sedam', 'u', 'kojem', 'se', 'govori', 'da', 'će', 'tijelo', 'koje', 'je', 'zainteresirano', 'za', 'gmo', 'podnijeti', 'zahtjev', 'nadležnim', 'ministarstvima', 'da', 'im', 'se', 'dozvoli', 'ispitivanje', 'itede', 'itede']","[0, 0.55, 0.8, 0.88, 1.42, 2.6, 3.51, 3.87, 4.76, 5.6, 6.43, 6.51, 7.26, 7.49, 7.98, 8.15, 9.36, 9.75, 9.97, 10.04, 10.93, 11.13, 12.27, 12.65, 13.07, 13.85, 14.91, 15.0, 15.12, 15.3, 16.23, 17.23, 17.79]","[0.55, 0.8, 0.88, 1.22, 2.57, 3.39, 3.87, 4.52, 5.4, 6.14, 6.51, 6.94, 7.49, 7.98, 8.15, 8.75, 9.75, 9.97, 10.04, 10.93, 11.13, 11.55, 12.65, 13.07, 13.63, 14.88, 15.0, 15.12, 15.3, 16.09, 17.23, 17.79, 18.3]","['dilemu', 'koji', 'je', 'ovdje', 'iznešena', 'je', 'vjerujem', 'unio', 'članak', 'sedam', 'u', 'kojem', 'se', 'govori', 'da', 'će', 'tijelo', 'koje', 'je', 'zainteresirano', 'za', 'genetski', 'modificiranom', 'geanizme', 'podnijeoi', 'zahtjev', 'nadležanim', 'ministarstvima', 'da', 'im', 'se', 'dozvoli', 'ispitivanje', 'itede', 'itede']",reco237,dilemu koja je ovdje iznešena je vjerujem unio članak sedam u kojem se govori da će tijelo koje je zainteresirano za gmo podnijeti zahtjev nadležnim ministarstvima da im se dozvoli ispitivanje itede itede,dilemu koji je ovdje iznešena je vjerujem unio članak sedam u kojem se govori da će tijelo koje je zainteresirano za genetski modificiranom geanizme podnijeoi zahtjev nadležanim ministarstvima da im se dozvoli ispitivanje itede itede,sample166.mp3,/home/rupnik/macocu/task8/sample/sample166.mp3,True
