sentence,predictions,split,hashname
i ta je vlada trajala nekoliko 5 6 7 mjeseci ali imala je sve one ministre koji su u svojoj strukturi u svojoj nadležnosti imali presudnu ulogu kad je u pitanju gospodarski pojas imali ste ministra ribarstva imali ste ministra energetike,i ta je vlada trajala nekoliko 56 7 mjeseci ali imala je sve one ministre koji su u svojoj strukturi u svojuj nadležnosti imali presudnu ulogu kad je u pitanju gospodarskih pojazna imali ste ministra ribarstva imali ste ministra energetike,dev,A7MViHGC5hw_18826.69-18846.69.wav
malo problemi i ja to razumijem ja neću ni govoriti o problemima koji će biti kada dođu naši kolege koji dođu svježiji naspavani istuširani pa ne daj bože sjednu negdje blizu nas ne preporučamo da baš blizu sjedne među nas koji ćemo biti tu 24 sata i to 24,malo problema ja to razumijem ja neću ni govoriti o problemima koji će bit kad dođu naše kolege koji dođu svježe naspavani istu širani pa ne daj bože s jednu negdje blizu nas n ne preporučamo da baš blizu sjedne među nas koji ćemo biti tu 24 sata i to je 24,dev,vau3ma2KfO8_12168.88-12188.57.wav
kroz sve primjedbe kad prođete malo pogledati i vidjeti da u konačnici dobijemo zakon koji se može koji može biti zaista upotrebljiv i operativan,kroz sve primjedbe kad prođete malo pogledati i vidjeti da u konačnici dobijemo zakon koji se može koji može biti zaista upotrebljiv i operativan,dev,rC8whgT9jrU_5669.1-5680.99.wav
beneficirani radni staž ali bilo bi dobro da pošaljemo vrlo jasnu poruku kao društvo i kao sabor da ćemo se složiti oko toga koliko je to da se možda amandmanski nešto korigira ukoliko je problematično a ne da se ad hoc odbija i na prvu odbija samo,beneficirani radni staž ali bilo bi dobro da pošaljemo vrlo jasnu poruku kao društvo i kao sabor da ćemo se složiti oko toga koliko je to da se možda amandmanski nešto korigira ukoliko je problematično a ne da se ad hoc odbija i na prvu odbija samo,dev,hIiADZ6RRKE_2191.55-2211.3.wav
imamo odluke tih odluka ćemo se držati naravno svi mi koji smo odgovorni prema sebi onda ste odgovorni i prema drugima držite se tih odluka ne preispitujete o njima ne raspravljate jer da se građani rh toga nisu držali rezultati ne bi bili ovakvi i ti rezultati su,imamo odluke tih odluka ćemo se držati naravno svi mi koji smo odgovorni prema sebi onda ste odgovorni prema drugima držite se tih odluka ne preispitujete o njima ne raspravljate jer da se građani rh toga nisu držali rezultati ne bi ih bili ovakvi ti rezultati su,dev,RXOa3U8eUFc_1076.28-1096.16.wav
mirovine su u rh po kolegi sokolu kandidatu na listi za eu hdza izvrsne njih nema danima ovdje plava zelena rh ne znam šta kakve imaju timove ali ne rade posao za koji su ih građani ovdje izabrali i onda će doći meni i reći da ja nešto radim,mirovine su u hrvatskoj po kolegi sokolu kandidatu na listi za eu hdza izvrsne njih nema danima ovdje plava zelena hrtsk ne znam šta kakve imaju timove ali ne rade posao za koji su građani ovdje izabrali i onda će doći meni i reći da ja nešto radim,dev,KcVA-9b1E80_4958.68-4978.52.wav
i onda neće se moje kolegice koje imaju plavu kosu kao i ja i nekako naljutiti i onda jedna plavuša sad zaista i službeno pita se čemu tako jer što će biti između ostalog tehnički rezultati ove promjene tehnički rezultati ove promjene će biti morat ćemo imati nove,i onda neće se moje kolegice koje imaju plavu kosov koj ja i nekako naljutiti i onda 1 plavu 6su sad zaista i službeno pita se čemu tako jer što će biti između ostalog tehnički rezultati ove promjene tehnički rezultati ove promjene će biti morat ćemo imati nove,dev,5cjNUjCW6uo_10811.23-10830.81.wav
osobom koja radi u,osobom koja radi u,dev,z7dLHsAfSdI_12284.55-12286.86.wav
niti ina niti kamioni nisu još bili se angažirali u slučaju jedne i druge afere ali to ovdje nije slučaj,niti ina niti kami one nisu još bile se angažirali u slučaju jedno jdne druge afere ali ovdje to nije slučaj,dev,iaSzdQ2bAew_7107.19-7115.41.wav
politike najuspješnijeg guvernera u europi bivšeg prethodnika gospodina vujčića velikoga rohatinskoga koji je došao iz agrokora i otišao je iz agrokora i kada su ga pitali zašto je četiri puta veću plaću zamijenio za isto toliko manju onda je,politike najuspješnijeg guvernera u europi bivšeg prethodnika gospodina vujčića velikoga ruhatinskoga koji je došao iz agrokora i otišao iz agrokora i kad su ga pitali zašto je 4r puta veću plaću zamijenio za isto toliko manju onda je,dev,A44UFMcUAMU_15438.91-15458.72.wav
koji su to prijedlozi i primjedbe koje su koje je vlada usvojila ja bih rekao nekoliko samo još riječi da,koji su to prijedlozi i primjedbe koje su koje je vlada usvojila ja bih rekao nekolko samo još riječi da,dev,13CIIGY5gg0_7602.77-7610.81.wav
morate imati nešto e sad tu je drugi koncesionar u gradu zagrebu koji spaja one žice od stupa do stupa mene živo zanima kako će i to je ta administracija i to je ono kako će to funkcionirati to je jedan primjer jedan će biti za lampe za stupove će biti hep koji će morat dat suglasnost i grad zagreb i,morate imati i nešto e sad tu je drugi koncesionar u gradu zagrebu koji spaja one žice od stupa do stupa mene živo zanima kako će i to je ta administracija i to je ono kako će to funkcionirati to je jedan primjer jedan će biti za lampe za stupove će biti hep koji će morat dati suglasnost i grad zagreb i,dev,LiGw8Wnne9c_4270.19-4290.1.wav
kolodvora gdje postoji nekolicina kritičnih prijelaza znači jedan je u trnavi u donjoj dubravi gdje bi država se morala sa gradom naći rješenje da se naši sugrađani moraju moći,kolodvora gdje postoji nekolicina kritičnih prijelaza znač jedan je u trnavi u donjoj dubravi gdje bi država morala sa gradom naći rješenje da se naši sugrađani moraju moći,dev,qNpeHxO0WzA_9018.87-9032.65.wav
koji je vrlo društveno aktivan dijeli svima lekcije moralizira objašnjava tko je kakav dobije zamjenski auto q8 ej 150000 eura pa ja bi da sam na njegovom mjestu rekao oprostite a uvjeren sam da bio to napravio i kolega brkić oprostite ja sam,koj je vrlo društveno aktivan dijeli svima lekcije moralizirao objašnjavat tko je kakav dobije zamjenski auto cu 8 ej 150 tisuća eura pa ja bi da sam na njegovom mjestu rekao oprostite a uvjeren sam da bi to napravio i kolega brkić oprostite ja sam,dev,UHy6n1k-Jno_5388.13-5408.11.wav
pred svršeni čin i to pokazuje jedan odnos vlade i prema hs i prema građanima rh,pred svršeni čin i to pokazuje jedan odnos vlade i prema saboru i prema građanima rh,dev,PPYtWHK4KPk_2665.74-2672.31.wav
poticaj na temelju nekog scenarija koji je kasnije izmijenjen ukoliko se to desilo ljudi će vratiti novac mislim to tako treba funkcionirati ja nisam tu taj koji može mjerodavno jer iskreno nisam ni gledao taj film,potica na temelju nekog scenarija koji je kasnije izmijenjen ukoliko se to desilo ljudi će vratiti novac mislim to tako treba funkcionirati ja nisam tu taj koji može mjerodavno jer iskreno nisam ni gledao taj film,dev,4_yZqDEYbaw_16742.32-16755.6.wav
nitko iz sfere politike nije ulazio u to su uvijek bilo na razinama načelnika odjela u ministarstvima ako su regrutirani iz ministarstva u pravilu presudne uloge i dobro je imaju oni koji davaju posao,nitko iz sfere politike nije ulazio u tatije to su uvijek bilo na razinama načelnika odjela u ministarstvima ako su reguirani iz ministarstava u pravili presudne uloge i dobro je imaju oni koji davaju posao,dev,rC8whgT9jrU_17423.19-17440.65.wav
a veliki problem je i taj što jedan dio branitelja je uvijek nezadovoljan kakva god prava im dali znači što god im date oni će uvijek prosvjedovati buniti se i tražiti još problem proizlazi iz toga što postoje vlade,a veliki problem je i taj što jedan dio branitelja je uvijek nezadovoljan kako god prava im dali znači što god i date oni će uvijek prosvjedovati buniti se i tražiti još problem proizlazi iz toga što postoje vlade,dev,PpLB6LGWuZs_9708.18-9727.57.wav
krajem 2008. pa 2009. i na dalje i iz koje smo izašli 2014. godine da ćemo to uspjeti brzo nadoknaditi na žalost pokazuje se da su ta očekivanja bila,kraj 2008. pa 2009. i na dalje i iz koje smo izašli 2014. godine da ćemo to uspjeti brzo nadok najaditi nažalost pokazuje se da su ta očekivanja bila,dev,vau3ma2KfO8_4743.73-4757.62.wav
da kažem da mislim da je dobro da imamo ministarstvo tad sam obrazložila zašto mislim da je dobro a iskoristit ću priliku da ovaj put kažem kada se definiraju pojedina ministarstva kada se odlučuje kada nova vlada,da kažem da mislim da je dobro da imamo ministarstvo tad sam obrazložila zašto mislim da je dobro a iskoristit ću priliku da ovaj put kažem kada se definiraju pojedina ministarstva kada se odlučuje dakle kada nova vlada,dev,sR_p6PbQPeI_19627.22-19642.81.wav
nenaplaćenih poreza koje su većinom disperzirane po cijeloj hrvatskoj i načelnici poreznih uprava su bili mali bogovi i oni su de facto odlučivali o tome da li će se na nekoga ovršiti ili neće da li će se od nekoga naplatiti porez ili neće ja mislim da je uloga tog sektora u ministarstvu financija,nenaplaćenih poreza koje su većinom disperzirane po cijeloj hrvatskoj načelnici poreznih uprava su bili mali bogovi i oni su de facto odlučivali o tome da li će se na nekoga ovršiti ili neće da li će se od nekog na platiti porez ili neće ja mislim da je uloga tog sektora u ministarstvu financija,dev,y4aKCsfR3PM_10501.93-10521.87.wav
ovog korumpiranog sustava ovog nakaradnog sustava koji vodi cijelu državu u propast a naš narod u nestanak i ja opet gospodine bunjac se pitam kako hrvatski narod može slušati vaše riječi slušat moje riječi a ostat ravnodušan i izlazit redovno na izbore i glasati na one koji su,ovog korumpiranog sustava ovog nakaradnog sustava koji vodi cijelu državu u propast a naš narod u nestanak i ja opet gospodine bunjac se pitam kako hrvatski narod može slušat vaše riječi slušat moje riječi a ostati ravnodušan i izlaziti redovno na izbore i glasati za one koji su,dev,U7gkPOwj950_9019.49-9039.43.wav
dobiti bez obzira bila ova vlada ili neka druga ili bili novi izbori pa onda za 34 mjeseca ponovo neki drugi sabor znači to su pitanja koja zanimaju hrvatske građane i opet vam kažem u startu opet ste ako vlada i kao ministri opterećeni sa,dobiti bez obzira bila ova vlada ili neka druga ili bili novi izbori pa onda za 3 4 mjeseca ponovno neki drugi sabor znači to su pitanja koja zanimaju hrvatske građane i opet vam kažem u startu opet ste kao vlada i kao ministri opterećeni sa,dev,f9bYjY87cMI_7839.77-7859.64.wav
građana ne podržava smjer kojim vlada ide 64 hrvatskih građana ne podržava više članstvo unutar eu,građana ne podržava smjer kojim vlada ide 64 hrvatskih građana ne podržava više članstva unutar eu,dev,-aa4kot7dUU_16130.27-16138.83.wav
imati manji pdv za domaće proizvode to eu nama kaže što će reći da je politika eua,i imati manji pdv za domaće proizvode to eu nama kaže što će reći da je politika eu,dev,JvLROFws-Ko_1481.02-1488.34.wav
ako se dokaže da je informacija bilo kakva bila dostupna prije nego šta je bila svima ostalima na tržištu i o tome vam mi govorimo i o tome se radi u ovome našem zahtjevu i zbog toga ova vlada treba otići dopustili ste amerikancima u ovom slučaju,ako se dokaže da je informacija bilokakva bila dostupna prije nego šta je bila svima ostalima na tržištu i o tome vam mi govorimo i o tome se radi u ovome našem zahtjevu i zbog toga ova vlada treba otići dopustili ste amerikancima u ovom slučaju,dev,tutWN0KpWAw_7980.35-8000.06.wav
i sada je vrlo zanimljivo kada vidite što je revizijom utvrđeno i kaže da je pri provjeri bivših naloga i preporuka u 45 vatrogasnih organizacija je dano 152 naloga i preporuke i od toga je postupljeno,i sad je vrlo zanimljivo kad vidite što je revizijom utvrđeno i kaže da je pri provjeri bivših naloga i preporuka u 45 vatrogasnih organizacija je dato 152 naloga i preporuka i od toga je postupljeno,dev,WQSfSPwuJeE_4645.07-4664.61.wav
zemlju za nato vojne aktivnosti koje uključuju vojne akcije,zemlju za nato vojne aktivnosti koje uključuju vojne akcije,dev,uw9F1iFk36s_15291.55-15297.04.wav
jeziku za primjerice gledatelje koji bi mogli biti zainteresirani kao što je antonio tajani koji očito ne zna i nije svjestan što se ovdje dešavalo i šalje krive revizionističke poruke prema našoj dalmaciji i našoj istri na koju,jeziku za primjerice gledatelje koji bi mogli biti zainteresirani kao što je antonio tajani koji očito ne zna i nije svjestan šta se ovdje dešavalo i šalje krive revizionističke poruke prema našoj dalmaciji i našoj istri na koju,dev,zszY0-vwr70_8972.49-8992.3.wav
od strane čovjeka nošenih protuavionskih raketazašto americi smeta da hrvatska vojska to ima ha procijenite sami,od strane čovjeka nošenih pbrotoavionskih raketa molim va zašto zašto americi smeta da hrvatska vojska to ima a procijenite sami,dev,4OANjyvK28Q_13304.79-13321.64.wav
revident a revidenata ima malo pogotovo za pojedine oblasti,revident revidenata ima malo pogotovo za pojedine oblasti,dev,64LGQKLo4Pw_2848.28-2852.66.wav
kad bi netko imao plaću tisuću eura 7500 kuna što je u hrvatskoj ogromna plaća,kad bi netko imao plaću 1isuću eura 7500 kuna što je u hrvatskoj ogromna plaća,dev,2LooVtGp7HE_10098.57-10106.66.wav
pa jel to obnova povjerenje u institucije o kojoj nam je ovdje govorio premijer plenković prilikom svojih izvješća o eu jeli to način da se vodi jedna vjerodostojna politika,pa jel to obnova povjerenja u institucije o kojoj nam je ovdje govorio premjer plenković prilikom svojih izvješća o eui je li to dakle način da se vodi jedna vjerodostojna politika,dev,5hKCeE0WXcQ_1234.28-1249.8.wav
odnositi na vas vašu stranku je 90tih osnivao taj manolić ne vi ste bili u hdzu i zašto niste onda protiv tih udbaša reagirali nego ste surađivali s manolićem i sa ovim kak se zove perkoviće zašto ste onda surađivali s perkovićem i manolićem,odnositi na vas znači vašu stranku je 90tih osnivao taj manolić ne vi ste bili u hdzu i zašto niste onda protiv tih hudbaši reagirali nego ste surađivali s manolićem i sa ovim kako se zove perkovićem zašto ste onda surađivali s perkovićem imanolićem,dev,lD_4BgHeorQ_6167.02-6185.91.wav
su dale samo glavnice kredita dale su recimo vama gospodine za stambeni kredit 100 tisuća eura traže nazad 200. i sada zamislite da su svim saborskim zastupnicima dale kredit od 100 tisuća eura a traže 200 a onih drugih 100 tisuća za kamatu nikada nije stvoreno ne postoji i zbog toga dug,su dale samo glavnice kredita dale su recimo vama gospodine za stambeni kredit 100tsuća eura tražena za 200 i sad zamislite da su svim saborskim zastupnicima dali kredit od 100tisuća eura a traži 200 a onih drugih 100tisuć za kamatu nikad nije stvoreno ne postoji i zbog toga dug,dev,LOMzK5-JN00_21332.85-21352.64.wav
neko je to već spomenuo u raspravi imamo moment da se prijaviti za izbore možete,netko je to vieć spomenuo u raspravi imamo momenat da se prijaviti za izbore možete,dev,wTkP0z46x58_15705.2-15711.82.wav
